ID|SalesArea|Revenue|TimeSince1stOpening|TimeSinceLastOpening|HasCoffee|IsInShoppingMall|HasOnSiteBakery|Population_by_ZC_area_500m|Population500m|Population200m|Population100m|PurchasingPower500m|PurchasingPower200m|PurchasingPower100m|AlcSpending|FoodNonAlcSpending|TobaccoSpending|PopulationDistrict|NonNetworkShopsPerPop|NonNetworkShopsPerPP|NonNetworkShops|ZabkaCount500m|ZabkaCount200m|ZabkaCount100m|SelectedGFKNetworksPerPop|SelectedGFKNetworksPerPP|SelectedGFKNetworksPerZCArea|SelectedGFKNetworks|HighPriceCompetitors500m|HighPriceCompetitors200m|HighPriceCompetitors100m|LowPriceCompetitors500m|LowPriceCompetitors200m|LowPriceCompetitors100m|Discount_500mers500m|Discount_200mers200m|Discount_100mers100m|LiquorStores500m|LiquorStores200m|LiquorStores100m|DirectCompetitors500m|DirectCompetitors200m|DirectCompetitors100m|traditional_shops_100m|traditional_shops_200m|traditional_shops_500m|HasBiedronkaIn500|HasBiedronkaIn200|HasBiedronkaIn100|HasOtherDiscounterIn500|HasOtherDiscounterIn200|HasOtherDiscounterIn100|HasLiqureStoreIn500|HasLiqureStoreIn200|HasLiqureStoreIn100|DirectCompetitorsPerPP100K500m|DirectCompetitorsPerPP100K200m|DirectCompetitorsPerPP100K100m|DistanceCenterCompetitorsin200|TransportPOIs500m|TransportPOIs200m|TransportPOIs100m|TrafficDriversPOIs500m|TrafficDriversPOIs200m|TrafficDriversPOIs100m|AccomodationPlaces|CafeRestaurants500m|CafeRestaurants200m|CafeRestaurants100m|HasBigTrafficGenerator500m|HasBigTrafficGenerator200m|HasBigTrafficGenerator100m|HasChurchesIn500|HasChurchesIn200|HasChurchesIn100|HasBigDrugstoreIn100|HasSchoolIn200|HasSchoolIn100|HasMetroTrainStIn500|HasMetroTrainStIn200|HasMetroTrainStIn100|HasBusStopIn100|HasBusStopIn50|HasHospitalIn50|OfficeArea500m|OfficeArea200m|OfficeArea100m|asRuralArea500m|RuralArea200m|RuralArea100m|IsOfficeDistrict|DistanceCenterTrafficDriversin200|HasRossmannIn100|DistrictCategory|PP_PC_GMINA_CAT|POP_GMINA_CAT|IsCapitalCity|odl_drogi_krajowe_50m|odl_drogi_krajowe_25m|LocationClass|odl_drogi_sec_tert_25m|AccomodationPlacesPerPop|IsTouristicDistrict
187|0,14626865671641792|0,27392748016075175|,910526315789|,765363128491|0|0|0|1294|5793|206,42833966515155|51,607400235501579|31272916,422852609|4987124,2088667378|1246788,6700470981|363549|2084751|308364|142950|3,8639876352395672E-2|1,5988275389455721E-6|50|3|1|1|1,0046367851622875E-2|4,1569516012584873E-7|8,3555680931351349E-7|13|1|1|0|1|0|0|1|1|1|1|0|1|1|1|0|1|3|11|0|0|0|1|1|1|1|0|0|1,2790620311564575E-2|4,0103272271505647E-2|8,0206054484135189E-2|64,784636271529749|9|3|2|15|10|3|436|8|5|2|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|77,985121359624401|0|miejska|20-25TYS|50-200TYS|0|0|0|transport hub|1|3,0500174886323888|0
201|0,16417910447761194|0,13813094892752611|,905263157894|,128491620111|0|0|0|502|2821|80,379121217257136|20,094777187939791|11467709,28167684|1834837,437664629|458709,28827777575|128323|719326|103586|51695|0,23306772908366533|1,020256069683796E-5|117|1|1|1|9,9601593625498006E-3|4,3600686738623762E-7|6,4532853857254129E-8|5|4|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0|1|5|0|0|0|0|0|0|1|1|1|8,7201373477247528E-3|5,4500741017841588E-2|0,21800299788009536|44,457899753938833|4|3|0|9|3|1|544|5|2|1|1|0|0|1|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|72,101237279178832|1|miejska|20-25TYS|50-200TYS|0|0|0|transport-institutinal hub|1|10,523261437276332|0
209|0,15223880597014924|0,21883731892914915|,905263157894|,072625698324|0|1|0|502|2821|80,379114021823298|20,094773590224026|11467716,530743673|1834837,2734123804|458709,20615167788|144018|807307|116255|51695|0,23306772908366533|1,0202554247511788E-5|117|1|1|1|9,9601593625498006E-3|4,3600659177400798E-7|6,4532853857254129E-8|5|8|2|0|0|0|0|0|0|0|2|1|2|0|0|0|1|1|9|0|0|0|0|0|0|1|1|0|8,7201318354801598E-3|5,4500745896677104E-2|0,21800303691078254|151,68498313149047|3|1|0|4|1|0|544|4|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|57,830876693916906|0|miejska|20-25TYS|50-200TYS|0|0|0|neighbourhood|0|10,523261437276332|0
212|0,1044776119402985|0,17480041371737409|,878947368421|,262569832402|0|0|0|5161|5274|337,93276809027543|60,735595337666645|137309074,17247817|9115872,76383508|1590737,7334901416|243278|1345187|194015|203804|8,5254795582251509E-3|3,2044495431329059E-7|44|6|1|1|7,7504359620228632E-4|2,9131359483026421E-8|2,6401957964092505E-6|4|1|0|0|0|0|0|0|0|0|1|0|1|2|0|0|1|2|13|0|0|0|0|0|0|1|0|0|5,826271896605284E-3|1,0969876674532439E-2|6,2863913953053754E-2|200|9|1|0|13|1|1|2162|2|0|0|1|1|1|1|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|31,727766125606909|0|miejska|25-30TYS|200-500TYS|1|0|0|institutional hub|0|10,608231438048321|0
213|0,1253731343283582|0,15506893912949679|,900000000000|,955307262569|0|0|0|256|1398|40,984941300445747|10,246238037294852|6457651,0783044463|1033224,7499147884|258306,25585246907|66492|365510|51174|94807|0,05859375|2,3228260273143277E-6|15|1|1|1|0|0|0|0|2|1|0|0|0|0|1|1|0|0|0|0|0|0|0|2|5|7|1|1|0|0|0|0|0|0|0|1,5485506848762183E-2|9,6784363719749411E-2|0,3871373524035544|11,917977721349041|2|0|0|1|0|0|435|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|7,2330319858672318E-2|0|0|0|200|0|miejska|25-30TYS|50-200TYS|0|0|0|neighbourhood|1|4,5882687987173947|0
220|0,11044776119402985|0,23198483635290063|,900000000000|,072625698324|0|0|0|256|2876|40,937867190684955|10,234510562744184|7379437,4319705479|1180707,2370891017|295178,07152021118|177419|932924|118682|60768|0,4453125|1,5448332078283957E-5|114|2|1|1|0,0234375|8,1307010938336614E-7|2,7618954974870064E-8|6|1|0|0|0|0|0|3|0|0|0|0|0|0|0|0|1|1|6|1|0|0|1|0|0|0|0|0|0,02710233697944554|8,4695000469835802E-2|0,33877855317972999|200|4|0|0|3|1|0|401|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,9974266837574136E-2|0|0|0|109,25354864621049|0|miejska|25-30TYS|50-200TYS|0|0|0|shopping street|1|6,5988678251711423|0
223|0,11940298507462686|0,1815247743766733|,900000000000|,156424581005|0|0|0|112|2766|17,888735917843675|4,4721589683702581|2449264,1968993898|391880,61072892038|97969,604775350119|52968|305683|43507|27235|1,8928571428571428|8,6556607600102219E-5|212|3|2|2|0,11607142857142858|5,3077165037798533E-6|4,6201819070184208E-8|13|4|0|0|3|1|1|1|1|1|0|0|0|0|0|0|2|2|9|1|1|1|0|0|0|0|0|0|0,12248576547184277|0,51035951900755827|2,0414494930199156|20,639863831849027|5|2|0|3|1|0|156|7|4|3|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16445774100965008|0|0|0|43,0721332031382|0|miejska|20-25TYS|20-50TYS|0|0|0|shopping street|1|5,7279236276849641|0
233|0,11044776119402985|0,21055966253436575|,900000000000|,413407821229|0|1|0|302|1231|48,354001419071992|12,088517322285279|6368472,0788072674|1018956,0298603384|254739,36501882449|273307|1574943|233663|12864|0,09602649006622517|4,5536825224538513E-6|29|2|1|1|3,3112582781456954E-3|1,5702353525702937E-7|3,5523419972410649E-8|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3,1404707051405877E-2|9,8139661643404111E-2|0,39255809557588517|200|3|0|0|3|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0,4288168599445415|0,11001452024272595|0|0|200|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|neighbourhood|1|0|0
234|0,1253731343283582|0,2392363294524337|,900000000000|,368715083798|0|0|0|2244|6340|329,19862209101348|84,766563536618477|62460235,393172801|9175150,2411681991|2365636,7741880431|608959|3311892|465254|195472|7,2192513368983954E-2|2,5936501676666332E-6|162|2|1|1|1,3814616755793227E-2|4,9631577282509644E-7|8,8078903130330653E-7|31|2|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3,2020372440328803E-3|1,0899004089470671E-2|4,2271916420610671E-2|70,370516878822002|2|0|0|1|1|0|1718|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,22937324575268778|0|0|0|133,10608360294529|0|miejska|25-30TYS|50-200TYS|0|0|0|neighbourhood|0|8,788982565277891|0
236|0,12835820895522387|0,21898780580917721|,900000000000|,759776536312|0|0|0|180|3589|28,83691109810972|7,2092260661876937|4080820,2266640714|652932,29154514859|163233,03420564713|91465|519094|73330|24084|0,34999999999999998|1,5438072862989192E-5|63|2|1|1|1,1111111111111112E-2|4,9009755120600602E-7|1,2587179855751047E-8|2|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|10|1|0|0|0|0|0|0|0|0|4,9009755120600601E-2|0,15315523721970067|0,61262109404899157|200|0|0|0|9|0|0|84|0|0|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|200|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|3,4877927254608867|0
244|0,12238805970149254|0,26606734629312329|,900000000000|,402234636871|0|0|0|5011|5294|757,59811844465355|188,99977214698546|137281239,72438207|20593797,531064499|5190077,682421742|1164404|6514654|951919|203804|1,3370584713630014E-2|4,8804920566360786E-7|67|6|2|1|2,195170624625823E-3|8,0127481526860989E-8|6,2247700722512638E-6|11|2|1|1|0|0|0|1|0|0|1|0|1|1|0|0|2|3|10|1|0|0|0|0|0|1|0|0|5,0990215517093358E-3|9,7116619554170162E-3|1,9267534345138938E-2|114,55475576695866|19|2|1|16|7|2|2162|10|1|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|62,661087596332443|0|miejska|25-30TYS|200-500TYS|1|0|0|shopping street|1|10,608231438048321|0
246|0,13134328358208955|0,1325213689290691|,878947368421|,849162011173|0|1|0|110|3226|17,66716923192012|4,4167925816076945|2463721,435469185|394195,44432769722|98548,867187190917|44540|253822|36759|15113|0,65454545454545454|2,922408311404268E-5|72|1|1|1|0,13636363636363635|6,0883506487588913E-6|8,7599180644722192E-8|15|5|1|1|0|0|0|0|0|0|1|0|1|0|0|0|0|4|21|0|0|0|0|0|0|1|0|0|4,0589004325059276E-2|0,25368126760204096|1,0147250075442542|1,06755331347661|1|0|0|11|2|0|31|4|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|2,337153687534586E-4|0|0|0|41,318437207724521|0|miejska|20-25TYS|<20TYS|0|0|0|institutional hub|1|2,0512141864619862|0
264|0,11940298507462686|0,1586443615824685|,894736842105|,949720670391|0|1|0|318|1865|50,81127661724905|12,702823770071202|7124184,363930068|1139870,2026891264|284967,65421949455|180737|1056782|156624|43854|0,30503144654088049|1,361559373605118E-5|97|1|1|1|1,2578616352201259E-2|5,6146778292994557E-7|2,9179698951530234E-8|4|2|0|0|0|0|0|1|0|0|3|2|3|0|0|0|0|1|7|1|0|0|0|0|0|1|1|0|0,01403669457324864|8,7729286864491121E-2|0,35091701994702751|81,919179508144609|0|0|0|1|0|0|502|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,21925353918024204|4,3364558822364058E-3|0|0|200|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|11,447074383180553|0
273|0,14626865671641792|0,21657820559289542|,894736842105|,145251396648|0|0|0|1865|8579|299,20844479492649|73,309979248405412|51742228,921239324|8301687,9464298673|2031964,2812847078|566089|3081995|433569|195472|0,08632707774798927|3,11157836368182E-6|161|6|1|1|1,6085790884718499E-2|5,797972106239416E-7|8,5393026501700332E-7|30|3|2|1|1|0|0|1|0|0|0|0|0|2|0|0|1|2|10|1|0|0|0|0|0|0|0|0|1,5461258949971775E-2|1,2045743063975912E-2|4,9213463504769427E-2|49,381489820337528|9|1|1|6|2|2|1718|10|1|1|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|22,471274841071896|0|miejska|25-30TYS|50-200TYS|0|0|0|neighbourhood|0|8,788982565277891|0
284|0,11641791044776119|0,13257516245287382|,900000000000|,139664804469|0|0|0|369|2666|59,041606479140761|14,760407463780654|8062036,6797286067|1289930,9993406294|322482,87751377857|137472|784180|110382|40543|0,18428184281842819|8,4345932301425716E-6|68|1|1|1|3,5230352303523033E-2|1,6124957645860798E-6|1,8762342720305394E-7|13|2|1|0|1|1|1|1|0|0|0|0|0|0|0|0|1|5|8|1|0|0|0|0|0|0|0|0|1,2403813573739075E-2|7,7523526491817568E-2|0,31009398319365761|75,996640690969159|4|2|1|12|9|5|223|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|2,1479449393197176E-3|0|0|0|30,538482144032958|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|5,5003329797992251|0
286|0,1373134328358209|0,26093542942447007|,894736842105|,083798882681|0|0|0|18329|19060|3655,2348938767432|748,54424741838363|572646422,18885303|116119109,16127384|24033680,401774533|2971259|16050667|2274099|737098|3,7099678105734081E-3|1,1874692194894093E-7|68|15|1|1|1,091167003109826E-4|3,4925565279100271E-9|1,4565665963174414E-6|2|2|1|0|1|0|0|1|0|0|13|2|13|2|1|0|0|2|16|1|0|0|0|0|0|1|1|1|2,9686730487235233E-3|1,7223693967736774E-3|4,160827568990077E-3|39,156048099925663|29|3|0|20|4|0|7294|21|2|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|21,408466813024155|0|miejska|25-30TYS|>500TYS|1|0|0|transport-institutinal hub|0|9,8955634121921374|0
290|0,1373134328358209|0,34561679389255995|,831578947368|,882681564245|1|1|0|757|4368|121,17594968475052|30,294127962468973|17724523,282247607|2835915,6000058004|708982,18912947644|256211|1432383|200186|43920|6,8692206076618231E-2|2,933788354809055E-6|52|5|1|1|7,9260237780713338E-3|3,3851404093950636E-7|1,5567753777875321E-7|6|0|0|0|0|0|0|1|1|0|2|0|2|1|0|0|1|2|4|1|1|0|0|0|0|1|0|0|3,3851404093950634E-2|3,5261980292994426E-2|0,14104726681890975|184,26860279542237|8|2|1|11|4|3|290|8|1|1|1|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|21,590528705654542|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|6,6029143897996354|0
295|0,10746268656716418|0,29000183444502714|,894736842105|,608938547486|0|0|0|181|2277|28,884280988975625|7,2210726914314369|4386290,6617263881|701808,73486742377|175452,24310390314|64158|365678|52565|43286|0,35911602209944754|1,4818899387396463E-5|65|1|1|1|3,8674033149171269E-2|1,5958814724888498E-6|3,0167356829230865E-8|7|1|1|0|0|0|0|1|1|0|2|0|2|0|0|0|0|4|8|1|1|0|0|0|0|1|0|0|2,2798306749840711E-2|0,14248896463064206|0,56995566560400035|142,43560887403666|0|0|0|8|0|0|110|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,9076593666159227E-2|0|0|0|63,752268743097218|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|1|2,5412373515686366|0
306|0,11343283582089553|0,27543481469093167|,873684210526|,245810055865|0|1|0|1380|4432|220,78458046980521|55,196134813759492|30673735,099117767|4907808,320870568|1226951,8511774424|613649|3444179|506792|33415|2,9710144927536233E-2|1,3366484344835863E-6|41|1|1|1|1,4492753623188406E-3|6,5202362657735927E-8|1,5559916450716058E-7|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|3,2601181328867964E-3|2,0375693886565963E-2|8,1502790760725585E-2|60,846490944935638|9|2|1|0|0|0|356|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|121,94510098280311|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|10,653897950022445|0
307|0,11343283582089553|0,29108763939522925|,878947368421|,631284916201|0|0|0|5466|7111|880,4711740732954|220,11858354915347|131271240,02430913|21144239,394574068|5286078,8209863743|1187214|6408384|857304|142950|9,5133552872301505E-3|3,9612637155229519E-7|52|2|1|1|1,8294914013904133E-4|7,6178148375441378E-9|5,290394286320547E-8|1|1|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|11|1|0|0|0|0|0|0|0|0|1,5235629675088276E-3|4,7294205354892795E-3|1,8917614244227283E-2|200|5|2|0|1|0|0|436|5|3|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|95,933271558015562|0|miejska|20-25TYS|50-200TYS|0|0|0|neighbourhood|1|3,0500174886323888|0
308|0,14626865671641792|0,14172242086475345|,847368421052|,078212290502|0|0|0|1021|3856|163,39291685337429|40,848441391039124|22923665,583888032|3667772,5082256799|916947,88992823579|262173|1497380|219711|17169|3,5259549461312441E-2|1,570429470289547E-6|36|2|1|1|1,9588638589618022E-3|8,7246081682752616E-8|1,5146453167687113E-7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|9|0|0|0|0|0|0|0|0|0|8,7246081682752618E-3|2,7264504484869473E-2|0,10905745146305579|200|5|0|0|7|0|0|44|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,8195378561219314E-2|0|0|0|26,675135140507845|0|miejska|20-25TYS|<20TYS|0|0|0|neighbourhood|1|2,5627584600151434|0
318|0,13432835820895522|0,22493471506287341|,873684210526|,307262569832|0|1|0|538|5653|86,073426429807952|21,518371629383854|11302440,002022414|1808391,6431508656|452098,22639657697|463245|2594398|372544|63371|0,48513011152416358|2,3092358813963861E-5|261|2|1|1|0,05204460966542751|2,4773411754443987E-6|2,8671057852521176E-7|28|3|1|0|1|0|0|2|1|1|0|0|0|1|1|0|1|5|14|1|1|1|0|0|0|0|0|0|2,6542941165475703E-2|0,11059551218204504|0,22119086995108184|112,25376289842241|4|1|0|16|5|1|558|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|57,188851969220906|0|miejska|20-25TYS|50-200TYS|0|1|0|neighbourhood|0|8,8052894857269095|0
322|0,1373134328358209|0,14054344806860603|,878947368421|,122905027932|0|0|0|112|2792|17,888727495282794|4,4721798029808442|2449264,7012448651|391880,42621961143|97970,061189931788|73063|421655|60013|27235|1,8928571428571428|8,6556589776616924E-5|212|3|2|2|0,11607142857142858|5,3077154108302835E-6|4,6201819070184208E-8|13|4|0|0|3|1|1|1|1|1|0|0|0|0|0|0|2|2|10|1|1|1|0|0|0|0|0|0|0,1224857402499296|0,51035975930045352|2,0414399824887899|74,786629873625756|6|2|0|3|1|0|156|7|5|3|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15657520659591026|0|0|0|40,267274420244298|0|miejska|20-25TYS|20-50TYS|0|0|0|shopping street|1|5,7279236276849641|0
323|0,14925373134328357|0,40847293291998066|,889473684210|,944134078212|0|0|0|3435|3143|1022,7127242430907|441,98742966785983|107143644,72747329|32024223,663943879|13842033,629350992|876697|4859093|701691|405606|3,2023289665211062E-3|1,0266591199113306E-7|11|1|1|1|5,8224163027656482E-4|1,8666529452933282E-8|8,5953788890126814E-7|2|0|0|0|0|0|0|1|0|0|3|0|3|0|0|0|0|1|4|0|0|0|1|0|0|1|0|0|9,3332647264666416E-4|3,122636197191882E-3|7,2243719873615617E-3|200|19|0|0|1|0|0|7000|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|148,77534165590123|0|miejska|30-35TYS|200-500TYS|1|0|0|neighbourhood|0|17,258127345256234|0
327|0,15522388059701492|0,21726588702504829|,878947368421|,117318435754|0|0|0|403|1853|73,16764890711211|19,012268512450778|10722206,041881006|1947749,6368524749|506129,11121416261|330371|1781451|240304|44984|0,30769230769230771|1,1564784291185527E-5|124|1|1|1|2,9776674937965261E-2|1,1191726733405349E-6|1,3069005370203501E-7|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|0|0|0|0|0|0|0|0|0|9,3264389445044567E-3|5,1341300805784272E-2|0,19757804438497545|200|7|5|2|0|0|0|14320|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0,4115086019727307|0|0|0|42,919344491509321|0|miejska|25-30TYS|20-50TYS|0|0|0|transport hub|0|318,33540814511827|0
334|0,1253731343283582|0,2560362484496288|,878947368421|,480446927374|0|0|0|3382|7161|541,19510890539368|135,29790190671227|82298612,846382484|13167731,763411639|3291911,6435906352|603205|3333383|477211|186913|4,3761088113542283E-2|1,7983292169973128E-6|148|8|2|2|2,9568302779420462E-3|1,215087308781968E-7|5,042520633899952E-7|10|2|0|0|1|0|0|2|1|0|0|0|0|3|0|0|0|2|13|1|1|0|0|0|0|0|0|0|1,3365960396601649E-2|1,5188644756246296E-2|6,0754972081161651E-2|67,498354158423354|19|2|0|28|7|3|605|12|2|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|40,677893049485029|0|miejska|20-25TYS|50-200TYS|0|0|0|neighbourhood|1|3,2368000085601323|0
354|0,11641791044776119|0,26283447270715199|,868421052631|,435754189944|0|0|0|497|2160|79,500049350178429|19,875004854305729|13871079,77772242|2219376,7991490671|554843,99088014162|98860|545658|74098|32056|0,11670020120724346|4,1813615759856426E-6|58|2|1|1|1,8108651911468814E-2|6,4883196868742734E-7|1,620357179805806E-7|9|0|0|0|1|0|0|0|0|0|2|1|2|1|0|0|1|2|5|0|0|0|0|0|0|1|1|0|2,1627732289580912E-2|4,5057693690562624E-2|0,18023084262185363|195,62014024957844|3|1|0|5|2|0|534|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|80,45536419977482|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|1|16,658347891190417|0
366|0,11343283582089553|0,23424039517028919|,878947368421|,770949720670|0|0|0|361|2690|57,826109213504836|14,45655730063517|9949812,8461107351|1591968,5496746288|397992,9632513735|203803|1091875|148517|40759|0,17174515235457063|6,2312729856255606E-6|62|2|1|1|8,3102493074792248E-3|3,0151320898188196E-7|7,8206483303140609E-8|3|6|3|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|2|0|0|0|0|0|0|1|1|0|2,0100880598792132E-2|6,2815311282649583E-2|0,25126072376520819|172,47147911740785|5|1|0|2|1|0|10132|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|97,91868896012727|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|1|248,58313501312594|0
369|0,11940298507462686|0,12861686339520059|,868421052631|,921787709497|0|0|0|2322|2760|334,27784419334546|87,296490907653862|76379729,832090855|10874195,435899151|2880309,1258248086|191568|1033993|143228|306826|0,0305770887166236|9,2956600077118144E-7|71|2|1|1|8,6132644272179156E-4|2,6184957768202296E-8|1,2279119194378617E-7|2|0|0|0|0|0|0|1|0|0|2|0|2|0|0|0|0|1|6|1|0|0|0|0|0|1|0|0|2,6184957768202294E-3|9,1960826517673618E-3|3,4718495700132149E-2|200|8|1|1|0|0|0|3743|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0,22570051959027165|8,1439856812364431E-2|0|0|25,913198473611654|0|miejska|30-35TYS|200-500TYS|1|0|0|neighbourhood|1|12,199096556354416|0
375|0,1373134328358209|0,25052177213682553|,873684210526|,229050279329|0|0|0|1929|5528|297,27718788961249|77,768980607534544|46108913,359805413|7106671,9293499682|1859135,6954807886|163368|929794|136402|75802|6,1171591498185587E-2|2,5591581193683977E-6|118|2|1|1|3,1104199066874028E-3|1,3012668403568124E-7|1,9769834923005396E-7|6|2|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|2|4|1|1|0|0|0|0|0|0|0|4,3375561345227074E-3|1,4071284138924193E-2|5,3788435262192701E-2|185,4241946499516|6|0|0|6|3|0|1708|1|0|0|0|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|23,639275740990975|0|miejska|20-25TYS|50-200TYS|0|0|0|institutional hub|0|22,532387008258357|0
376|0,16119402985074627|0,35592842217787168|,873684210526|,446927374301|0|0|0|2351|2905|311,07570154801743|77,768919156758173|56204098,224634841|7436537,501542313|1859134,2264460784|190388|1083577|158962|75802|5,0191407911527007E-2|2,0994910287214498E-6|118|1|1|1|2,5521054870267972E-3|1,0675378112142964E-7|1,9770770385381243E-7|6|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|2|2|8|0|0|0|0|0|0|1|0|0|1,7792296853571608E-3|1,3447118363789645E-2|5,3788477764276345E-2|200|1|0|0|3|0|0|1708|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0,48411292415970392|0,32411873575377054|6,5001843690533329E-2|0|200|0|miejska|20-25TYS|50-200TYS|0|0|0|neighbourhood|1|22,532387008258357|0
379|9,8507462686567168E-2|0,22353627103281382|,878947368421|,932960893854|0|1|0|1925|5983|311,07377222922662|77,768049711731777|46027293,861388989|7436491,3794843424|1859113,4416000999|177662|1011146|148337|75802|6,1298701298701297E-2|2,5636962354414432E-6|118|4|2|1|3,1168831168831169E-3|1,3035743570041236E-7|1,9768936186948306E-7|6|3|0|0|2|1|0|0|0|0|1|0|1|0|0|0|0|2|9|0|0|0|0|0|0|1|0|0|8,6904957133608247E-3|2,6894403529029342E-2|5,3789079118233954E-2|16,192492155257945|8|0|0|19|2|0|1708|3|2|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9,0870392424758304|0|miejska|20-25TYS|50-200TYS|0|0|0|neighbourhood|0|22,532387008258357|0
382|0,14626865671641792|0,23300232994843798|,878947368421|,117318435754|0|0|0|256|2923|40,93807152377159|10,234518413761469|7379442,8587704366|1180713,130350542|295178,29795489291|112039|589133|74947|60768|0,4453125|1,5448320717669285E-5|114|1|1|1|0,0234375|8,1306951145627827E-7|2,7618954974870064E-8|6|1|0|0|0|0|0|0|0|0|2|0|2|0|0|0|2|4|6|0|0|0|0|0|0|1|0|0|1,3551158524271304E-2|8,4694577733975901E-2|0,33877829329878884|200|5|0|0|2|0|0|401|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3,8618070066603685E-3|0|0|0|67,403476303955017|0|miejska|25-30TYS|50-200TYS|0|0|0|neighbourhood|0|6,5988678251711423|0
